-1.97392e-11 0 2.00002 0.0063
-2.63426e+06 -1159.23 4.50365e+15 7.3769e+14
-5.37011e+06 -2364.17 9.0073e+15 1.50375e+15
-1.09434e+07 -4819.77 1.80146e+16 3.06425e+15
-2.22932e+07 -9822.41 3.60292e+16 6.24199e+15
-4.53992e+07 -20010.5 7.20584e+16 1.2711e+16
-9.24239e+07 -40752.5 1.44117e+17 2.58759e+16
-1.88099e+08 -82968 2.88234e+17 5.26597e+16
-3.827e+08 -168862 5.76467e+17 1.07135e+17
-7.78404e+08 -343575 1.15293e+18 2.17902e+17
-1.58282e+09 -698854 2.30587e+18 4.43068e+17
-3.21765e+09 -1.42111e+06 4.61174e+18 9.00662e+17
-6.53934e+09 -2.88904e+06 9.22348e+18 1.83038e+18
-1.32867e+10 -5.87171e+06 1.8447e+19 3.71886e+18
-2.69896e+10 -1.19307e+07 3.68939e+19 7.55394e+18
-5.48115e+10 -2.42358e+07 7.37878e+19 1.53403e+19
-1.11288e+11 -4.92207e+07 1.47576e+20 3.11455e+19
-2.25904e+11 -9.99394e+07 2.95151e+20 6.32207e+19
-4.58467e+11 -2.02875e+08 5.90302e+20 1.28301e+20
-9.30251e+11 -4.11742e+08 1.1806e+21 2.6032e+20
-1.88713e+12 -8.35468e+08 2.36121e+21 5.28079e+20
-3.82753e+12 -1.6949e+09 4.72242e+21 1.07103e+21
-7.7616e+12 -3.43775e+09 9.44484e+21 2.17182e+21
-1.57363e+13 -6.97136e+09 1.88897e+22 4.40313e+21
-3.18987e+13 -1.41345e+10 3.77794e+22 8.92527e+21
-6.46496e+13 -2.86524e+10 7.55587e+22 1.80886e+22
-1.31004e+14 -5.80719e+10 1.51117e+23 3.66531e+22
-2.65416e+14 -1.17678e+11 3.02235e+23 7.42583e+22
-5.37651e+14 -2.38423e+11 6.0447e+23 1.50421e+23
-1.08894e+15 -4.82983e+11 1.20894e+24 3.04649e+23
-2.20515e+15 -9.78237e+11 2.41788e+24 6.16915e+23
-4.46484e+15 -1.98102e+12 4.83576e+24 1.24906e+24
-9.03876e+15 -4.01112e+12 9.67152e+24 2.52859e+24
-1.82957e+16 -8.12042e+12 1.9343e+25 5.11811e+24
-3.70278e+16 -1.64372e+13 3.86861e+25 1.03581e+25
-7.49282e+16 -3.32671e+13 7.73721e+25 2.09599e+25
-1.51602e+17 -6.73195e+13 1.54744e+26 4.24072e+25
-3.06695e+17 -1.3621e+14 3.09489e+26 8.57892e+25
-6.20371e+17 -2.75561e+14 6.18977e+26 1.73528e+26
-1.25471e+18 -5.57406e+14 1.23795e+27 3.50956e+26
-2.53734e+18 -1.12738e+15 2.47591e+27 7.09711e+26
-5.13053e+18 -2.27989e+15 4.95182e+27 1.43502e+27
-1.03728e+19 -4.61004e+15 9.90363e+27 2.90124e+27
-2.09689e+19 -9.32061e+15 1.98073e+28 5.86486e+27
-4.23847e+19 -1.88423e+16 3.96145e+28 1.18545e+28
-8.5663e+19 -3.80867e+16 7.92291e+28 2.39586e+28
-1.73113e+20 -7.69777e+16 1.58458e+29 4.84163e+28
-3.49801e+20 -1.55564e+17 3.16916e+29 9.78309e+28
-7.06752e+20 -3.14345e+17 6.33832e+29 1.97658e+29
-1.4278e+21 -6.35123e+17 1.26766e+30 3.9931e+29
-2.8842e+21 -1.28311e+18 2.53533e+30 8.06606e+29
-5.8256e+21 -2.59196e+18 5.07066e+30 1.62918e+30
-1.17656e+22 -5.2354e+18 1.01413e+31 3.29031e+30
-2.37599e+22 -1.05737e+19 2.02826e+31 6.64452e+30
-4.79774e+22 -2.13534e+19 4.05653e+31 1.34168e+31
-9.687e+22 -4.31185e+19 8.11306e+31 2.70892e+31
-1.9557e+23 -8.70606e+19 1.62261e+32 5.46895e+31
-3.94801e+23 -1.75768e+20 3.24522e+32 1.10401e+32
-7.96922e+23 -3.54831e+20 6.49044e+32 2.22847e+32
-1.60849e+24 -7.1625e+20 1.29809e+33 4.49783e+32
-3.24626e+24 -1.44568e+21 2.59618e+33 9.07743e+32
-6.55108e+24 -2.91771e+21 5.19236e+33 1.83184e+33
-1.32193e+25 -5.88812e+21 1.03847e+34 3.6964e+33
-2.66728e+25 -1.18817e+22 2.07694e+34 7.45822e+33
-5.38142e+25 -2.39741e+22 4.15388e+34 1.50473e+34
-1.08565e+26 -4.83699e+22 8.30777e+34 3.03562e+34
-2.19005e+26 -9.75831e+22 1.66155e+35 6.12359e+34
-4.41758e+26 -1.96853e+23 3.32311e+35 1.23519e+35
-8.91013e+26 -3.97079e+23 6.64621e+35 2.49131e+35
-1.79702e+27 -8.00905e+23 1.32924e+36 5.02448e+35
-3.62403e+27 -1.6153e+24 2.65849e+36 1.01327e+36
-7.30802e+27 -3.25759e+24 5.31697e+36 2.04329e+36
-1.4736e+28 -6.56915e+24 1.06339e+37 4.12008e+36
-2.97119e+28 -1.32462e+25 2.12679e+37 8.30714e+36
-5.99035e+28 -2.67084e+25 4.25358e+37 1.67483e+37
-1.20767e+29 -5.38485e+25 8.50716e+37 3.37645e+37
-2.43452e+29 -1.08561e+26 1.70143e+38 6.8065e+37
-4.90743e+29 -2.18848e+26 3.40286e+38 1.37202e+38
-9.89162e+29 -4.41151e+26 6.80572e+38 2.76547e+38
-1.99368e+30 -8.8921e+26 1.36114e+39 5.57383e+38
-4.01806e+30 -1.79224e+27 2.72229e+39 1.12334e+39
-8.09753e+30 -3.61211e+27 5.44458e+39 2.26383e+39
-1.63179e+31 -7.27948e+27 1.08892e+40 4.56196e+39
-3.28814e+31 -1.46695e+28 2.17783e+40 9.19252e+39
-6.62541e+31 -2.95601e+28 4.35566e+40 1.85223e+40
-1.33491e+32 -5.95623e+28 8.71133e+40 3.73189e+40
-2.68947e+32 -1.20009e+29 1.74227e+41 7.51866e+40
-5.41824e+32 -2.41786e+29 3.48453e+41 1.51471e+41
-1.09151e+33 -4.8711e+29 6.96906e+41 3.05137e+41
-2.19874e+33 -9.81293e+29 1.39381e+42 6.14664e+41
-4.42892e+33 -1.97674e+30 2.78762e+42 1.23811e+42
-8.92072e+33 -3.98177e+30 5.57525e+42 2.49378e+42
-1.79672e+34 -8.02013e+30 1.11505e+43 5.02269e+42
-3.6186e+34 -1.61534e+31 2.2301e+43 1.01156e+43
-7.2875e+34 -3.25333e+31 4.4602e+43 2.03717e+43
-1.46756e+35 -6.55193e+31 8.9204e+43 4.10245e+43
-2.95525e+35 -1.31944e+32 1.78408e+44 8.26109e+43
-5.95074e+35 -2.65699e+32 3.56816e+44 1.66346e+44
-1.1982e+36 -5.3502e+32 7.13632e+44 3.34939e+44
-2.41249e+36 -1.07728e+33 1.42726e+45 6.74375e+44
-4.85719e+36 -2.16906e+33 2.85453e+45 1.35774e+45
-9.77876e+36 -4.36709e+33 5.70906e+45 2.73346e+45
-1.96863e+37 -8.79213e+33 1.14181e+46 5.5029e+45
-3.96302e+37 -1.77002e+34 2.28362e+46 1.10777e+46
-7.97756e+37 -3.56321e+34 4.56724e+46 2.22993e+46
-1.60581e+38 -7.17279e+34 9.13449e+46 4.48864e+46
-3.23224e+38 -1.44383e+35 1.8269e+47 9.03482e+46
-6.50568e+38 -2.9062e+35 3.6538e+47 1.81847e+47
-1.30938e+39 -5.8495e+35 7.30759e+47 3.65997e+47
-2.63524e+39 -1.17732e+36 1.46152e+48 7.36597e+47
-5.30346e+39 -2.36947e+36 2.92304e+48 1.4824e+48
-1.06729e+40 -4.76861e+36 5.84607e+48 2.98322e+48
-2.14776e+40 -9.59657e+36 1.16921e+49 6.00326e+48
-4.32189e+40 -1.93118e+37 2.33843e+49 1.20802e+49
-8.69654e+40 -3.8861e+37 4.67686e+49 2.43077e+49
-1.74986e+41 -7.81968e+37 9.35372e+49 4.891e+49
-3.52082e+41 -1.57343e+38 1.87074e+50 9.84093e+49
-7.08384e+41 -3.16585e+38 3.74149e+50 1.97997e+50
-1.42521e+42 -6.36968e+38 7.48297e+50 3.98352e+50
-2.8673e+42 -1.28153e+39 1.49659e+51 8.01417e+50
-5.76835e+42 -2.57826e+39 2.99319e+51 1.61226e+51
-1.16042e+43 -5.18689e+39 5.98638e+51 3.24338e+51
-2.33435e+43 -1.04346e+40 1.19728e+52 6.52448e+51
-4.69571e+43 -2.09906e+40 2.39455e+52 1.31244e+52
-9.44544e+43 -4.22244e+40 4.7891e+52 2.63996e+52
-1.89989e+44 -8.49349e+40 9.57821e+52 5.3101e+52
-3.82139e+44 -1.70842e+41 1.91564e+53 1.06805e+53
-7.68599e+44 -3.43628e+41 3.83128e+53 2.14818e+53
-1.54584e+45 -6.91146e+41 7.66256e+53 4.32049e+53
-3.10897e+45 -1.39007e+42 1.53251e+54 8.68925e+53
-6.25251e+45 -2.7957e+42 3.06503e+54 1.7475e+54
-1.25742e+46 -5.62251e+42 6.13005e+54 3.51432e+54
-2.52866e+46 -1.13072e+43 1.22601e+55 7.06726e+54
-5.08498e+46 -2.27389e+43 2.45202e+55 1.42118e+55
-1.02253e+47 -4.57268e+43 4.90404e+55 2.8578e+55
-2.05612e+47 -9.19513e+43 9.80808e+55 5.74649e+55
-4.13436e+47 -1.84898e+44 1.96162e+56 1.15548e+56
-8.31297e+47 -3.71788e+44 3.92323e+56 2.32331e+56
-1.67144e+48 -7.47558e+44 7.84647e+56 4.67134e+56
-3.36059e+48 -1.50308e+45 1.56929e+57 9.39211e+56
-6.75658e+48 -3.02209e+45 3.13859e+57 1.88831e+57
-1.3584e+49 -6.07604e+45 6.27717e+57 3.79639e+57
-2.73095e+49 -1.22158e+46 1.25543e+58 7.63233e+57
-5.49023e+49 -2.4559e+46 2.51087e+58 1.53437e+58
-1.10371e+50 -4.93729e+46 5.02174e+58 3.08457e+58
-2.21875e+50 -9.92556e+46 1.00435e+59 6.20077e+58
-4.46015e+50 -1.99531e+47 2.0087e+59 1.24648e+59
-8.96562e+50 -4.01101e+47 4.01739e+59 2.50562e+59
-1.80219e+51 -8.06279e+47 8.03478e+59 5.03655e+59
-3.6225e+51 -1.62071e+48 1.60696e+60 1.01237e+60
-7.28125e+51 -3.25774e+48 3.21391e+60 2.03487e+60
-1.4635e+52 -6.54811e+48 6.42782e+60 4.08998e+60
-2.9415e+52 -1.31615e+49 1.28556e+61 8.22045e+60
-5.912e+52 -2.64534e+49 2.57113e+61 1.65219e+61
-1.1882e+53 -5.31678e+49 5.14226e+61 3.32058e+61
-2.388e+53 -1.06858e+50 1.02845e+62 6.67355e+61
-4.7992e+53 -2.14759e+50 2.0569e+62 1.34119e+62
-9.64481e+53 -4.31606e+50 4.11381e+62 2.69534e+62
-1.93824e+54 -8.67389e+50 8.22762e+62 5.41659e+62
-3.89504e+54 -1.74313e+51 1.64552e+63 1.0885e+63
-7.82721e+54 -3.50296e+51 3.29105e+63 2.18737e+63
-1.57287e+55 -7.03933e+51 6.58209e+63 4.39547e+63
-3.16058e+55 -1.41455e+52 1.31642e+64 8.83241e+63
-6.35086e+55 -2.84246e+52 2.63284e+64 1.77478e+64
-1.27611e+56 -5.71164e+52 5.26567e+64 3.56614e+64
-2.5641e+56 -1.14767e+53 1.05313e+65 7.16545e+64
-5.15196e+56 -2.30604e+53 2.10627e+65 1.43972e+65
-1.03514e+57 -4.63345e+53 4.21254e+65 2.89272e+65
-2.07979e+57 -9.30967e+53 8.42508e+65 5.81197e+65
-4.17858e+57 -1.87049e+54 1.68502e+66 1.1677e+66
-8.39518e+57 -3.75808e+54 3.37003e+66 2.34602e+66
-1.68664e+58 -7.55036e+54 6.74006e+66 4.71327e+66
-3.38848e+58 -1.51691e+55 1.34801e+67 9.46901e+66
-6.80737e+58 -3.04751e+55 2.69603e+67 1.90229e+67
-1.36756e+59 -6.12239e+55 5.39205e+67 3.82157e+67
-2.74728e+59 -1.22995e+56 1.07841e+68 7.67711e+67
-5.51888e+59 -2.47085e+56 2.15682e+68 1.54222e+68
-1.10864e+60 -4.96359e+56 4.31364e+68 3.09802e+68
-2.22701e+60 -9.97097e+56 8.62728e+68 6.22322e+68
-4.47349e+60 -2.00295e+57 1.72546e+69 1.25008e+69
-8.9859e+60 -4.02342e+57 3.45091e+69 2.51103e+69
-1.80497e+61 -8.08187e+57 6.90182e+69 5.0438e+69
-3.6255e+61 -1.62338e+58 1.38036e+70 1.01311e+70
-7.28214e+61 -3.26077e+58 2.76073e+70 2.03491e+70
-1.46266e+62 -6.54957e+58 5.52146e+70 4.08721e+70
-2.93777e+62 -1.31552e+59 1.10429e+71 8.20921e+70
-5.90045e+62 -2.64225e+59 2.20858e+71 1.6488e+71
-1.18507e+63 -5.30691e+59 4.41717e+71 3.31151e+71
-2.38011e+63 -1.06587e+60 8.83433e+71 6.65085e+71
-4.78014e+63 -2.1407e+60 1.76687e+72 1.33574e+72
-9.60015e+63 -4.29933e+60 3.53373e+72 2.6826e+72
-1.928e+64 -8.63454e+60 7.06747e+72 5.38747e+72
-3.87195e+64 -1.73408e+61 1.41349e+73 1.08195e+73
-7.77578e+64 -3.48251e+61 2.82699e+73 2.1728e+73
-1.56153e+65 -6.99372e+61 5.65397e+73 4.36341e+73
-3.13582e+65 -1.40448e+62 1.13079e+74 8.76243e+73
-6.29715e+65 -2.82044e+62 2.26159e+74 1.75961e+74
-1.26453e+66 -5.66385e+62 4.52318e+74 3.53347e+74
-2.53927e+66 -1.13736e+63 9.04636e+74 7.09543e+74
-5.09894e+66 -2.2839e+63 1.80927e+75 1.42479e+75
-1.02387e+67 -4.58617e+63 3.61854e+75 2.86097e+75
-2.0559e+67 -9.20908e+63 7.23709e+75 5.74474e+75
-4.12813e+67 -1.84916e+64 1.44742e+76 1.15351e+76
-8.28892e+67 -3.71302e+64 2.89483e+76 2.31613e+76
-1.66431e+68 -7.45542e+64 5.78967e+76 4.6505e+76
-3.34169e+68 -1.49696e+65 1.15793e+77 9.33747e+76
-6.7095e+68 -3.00568e+65 2.31587e+77 1.87479e+77
-1.34712e+69 -6.03486e+65 4.63174e+77 3.76417e+77
-2.7047e+69 -1.21167e+66 9.26347e+77 7.55752e+77
-5.43029e+69 -2.43275e+66 1.85269e+78 1.51734e+78
-1.09024e+70 -4.88431e+66 3.70539e+78 3.04635e+78
-2.18883e+70 -9.80623e+66 7.41078e+78 6.11605e+78
-4.39438e+70 -1.96877e+67 1.48216e+79 1.22788e+79
-8.8222e+70 -3.95258e+67 2.96431e+79 2.46509e+79
-1.77113e+71 -7.93525e+67 5.92862e+79 4.94886e+79
-3.55563e+71 -1.59307e+68 1.18572e+80 9.93507e+79
-7.13801e+71 -3.19817e+68 2.37145e+80 1.99448e+80
-1.43295e+72 -6.42042e+68 4.7429e+80 4.00391e+80
-2.8766e+72 -1.2889e+69 9.48579e+80 8.0377e+80
-5.7746e+72 -2.58743e+69 1.89716e+81 1.61352e+81
-1.1592e+73 -5.19411e+69 3.79432e+81 3.23898e+81
-2.32696e+73 -1.04267e+70 7.58864e+81 6.50187e+81
-4.67104e+73 -2.09305e+70 1.51773e+82 1.30515e+82
-9.37632e+73 -4.20151e+70 3.03545e+82 2.61987e+82
-1.88211e+74 -8.43382e+70 6.07091e+82 5.25887e+82
-3.77792e+74 -1.69293e+71 1.21418e+83 1.0556e+83
-7.58323e+74 -3.39818e+71 2.42836e+83 2.11884e+83
-1.52212e+75 -6.82101e+71 4.85673e+83 4.25299e+83
-3.0552e+75 -1.36913e+72 9.71345e+83 8.53657e+83
-6.13232e+75 -2.74812e+72 1.94269e+84 1.71343e+84
-1.23085e+76 -5.51597e+72 3.88538e+84 3.43911e+84
-2.47046e+76 -1.10714e+73 7.77076e+84 6.90269e+84
-4.95844e+76 -2.22216e+73 1.55415e+85 1.38543e+85
-9.95195e+76 -4.4601e+73 3.10831e+85 2.78066e+85
-1.9974e+77 -8.95176e+73 6.21661e+85 5.5809e+85
-4.00883e+77 -1.79666e+74 1.24332e+86 1.1201e+86
-8.0457e+77 -3.60594e+74 2.48664e+86 2.24803e+86
-1.61475e+78 -7.23713e+74 4.97329e+86 4.51172e+86
-3.24072e+78 -1.45247e+75 9.94658e+86 9.05476e+86
-6.50387e+78 -2.91505e+75 1.98932e+87 1.81722e+87
-1.30526e+79 -5.85028e+75 3.97863e+87 3.64697e+87
-2.6195e+79 -1.1741e+76 7.95726e+87 7.31901e+87
-5.25695e+79 -2.35627e+76 1.59145e+88 1.46881e+88
-1.05498e+80 -4.72869e+76 3.1829e+88 2.94765e+88
-2.11714e+80 -9.48969e+76 6.36581e+88 5.91536e+88
-4.24864e+80 -1.9044e+77 1.27316e+89 1.18708e+89
-8.52601e+80 -3.82172e+77 2.54632e+89 2.38219e+89
-1.71095e+81 -7.66929e+77 5.09265e+89 4.78041e+89
-3.43338e+81 -1.53903e+78 1.01853e+90 9.59291e+89
-6.88974e+81 -3.0884e+78 2.03706e+90 1.925e+90
-1.38254e+82 -6.19747e+78 4.07412e+90 3.86283e+90
-2.77428e+82 -1.24363e+79 8.14824e+90 7.75133e+90
-5.56693e+82 -2.49553e+79 1.62965e+91 1.5554e+91
-1.11706e+83 -5.0076e+79 3.25929e+91 3.12107e+91
-2.24148e+83 -1.00483e+80 6.51859e+91 6.26266e+91
-4.49766e+83 -2.01627e+80 1.30372e+92 1.25664e+92
-9.02473e+83 -4.04578e+80 2.60744e+92 2.52149e+92
-1.81083e+84 -8.11804e+80 5.21487e+92 5.05941e+92
-3.63342e+84 -1.6289e+81 1.04297e+93 1.01517e+93
-7.29037e+84 -3.26839e+81 2.08595e+93 2.03691e+93
-1.46278e+85 -6.55795e+81 4.1719e+93 4.08695e+93
-2.93497e+85 -1.31582e+82 8.34379e+93 8.20019e+93
-5.88876e+85 -2.64012e+82 1.66876e+94 1.64529e+94
-1.18152e+86 -5.29718e+82 3.33752e+94 3.3011e+94
-2.37056e+86 -1.06282e+83 6.67503e+94 6.62323e+94
-4.75619e+86 -2.13242e+83 1.33501e+95 1.32885e+95
-9.54249e+86 -4.2784e+83 2.67001e+95 2.66611e+95
-1.91452e+87 -8.5839e+83 5.34003e+95 5.34905e+95
-3.84109e+87 -1.7222e+84 1.06801e+96 1.07317e+96
-7.70627e+87 -3.45524e+84 2.13601e+96 2.15307e+96
-1.54607e+88 -6.93217e+84 4.27202e+96 4.31961e+96
-3.10178e+88 -1.39077e+85 8.54404e+96 8.66613e+96
-6.22284e+88 -2.79021e+85 1.70881e+97 1.73861e+97
-1.24842e+89 -5.59777e+85 3.41762e+97 3.48798e+97
-2.50455e+89 -1.12302e+86 6.83524e+97 6.99749e+97
-5.02453e+89 -2.25298e+86 1.36705e+98 1.4038e+98
-1.00799e+90 -4.51985e+86 2.73409e+98 2.81622e+98
-2.02215e+90 -9.06745e+86 5.46819e+98 5.64967e+98
-4.05663e+90 -1.81904e+87 1.09364e+99 1.13338e+99
-8.13793e+90 -3.64918e+87 2.18728e+99 2.27365e+99
-1.63252e+91 -7.32056e+87 4.37455e+99 4.56107e+99
-3.27491e+91 -1.46855e+88 8.7491e+99 9.14971e+99
-6.56955e+91 -2.94599e+88 1.74982e+100 1.83545e+100
-1.31786e+92 -5.90974e+88 3.49964e+100 3.68193e+100
-2.64361e+92 -1.1855e+89 6.99928e+100 7.38591e+100
-5.30301e+92 -2.37811e+89 1.39986e+101 1.48159e+101
-1.06376e+93 -4.77042e+89 2.79971e+101 2.972e+101
-2.13384e+93 -9.56926e+89 5.59943e+101 5.96164e+101
-4.2803e+93 -1.91954e+90 1.11989e+102 1.19586e+102
-8.58587e+93 -3.85044e+90 2.23977e+102 2.39877e+102
-1.72223e+94 -7.72361e+90 4.47954e+102 4.81164e+102
-3.45456e+94 -1.54927e+91 8.95908e+102 9.65151e+102
-6.92933e+94 -3.10763e+91 1.79182e+103 1.93595e+103
-1.38991e+95 -6.23346e+91 3.58363e+103 3.88318e+103
-2.7879e+95 -1.25033e+92 7.16726e+103 7.78894e+103
-5.59197e+95 -2.50793e+92 1.43345e+104 1.5623e+104
-1.12163e+96 -5.03042e+92 2.86691e+104 3.13364e+104
-2.24972e+96 -1.00899e+93 5.73381e+104 6.28533e+104
-4.51238e+96 -2.02381e+93 1.14676e+105 1.26068e+105
-9.05063e+96 -4.05926e+93 2.29352e+105 2.52858e+105
-1.8153e+97 -8.14179e+93 4.58705e+105 5.07161e+105
-3.64095e+97 -1.63302e+94 9.1741e+105 1.01721e+106
-7.30259e+97 -3.27534e+94 1.83482e+106 2.0402e+106
-1.46466e+98 -6.56931e+94 3.66964e+106 4.09197e+106
-2.93759e+98 -1.31759e+95 7.33928e+106 8.20706e+106
-5.89174e+98 -2.64262e+95 1.46786e+107 1.64603e+107
-1.18166e+99 -5.30015e+95 2.93571e+107 3.30132e+107
-2.36994e+99 -1.06301e+96 5.87142e+107 6.62113e+107
-4.75313e+99 -2.13198e+96 1.17428e+108 1.32792e+108
-9.53275e+99 -4.27588e+96 2.34857e+108 2.66325e+108
-1.91185e+100 -8.5756e+96 4.69714e+108 5.34129e+108
-3.83429e+100 -1.71989e+97 9.39428e+108 1.07122e+109
-7.68977e+100 -3.44931e+97 1.87886e+109 2.14835e+109
-1.54219e+101 -6.91769e+97 3.75771e+109 4.30854e+109
-3.09286e+101 -1.38735e+98 7.51542e+109 8.64076e+109
-6.20268e+101 -2.78234e+98 1.50308e+110 1.73289e+110
-1.24393e+102 -5.57993e+98 3.00617e+110 3.47524e+110
-2.49464e+102 -1.11904e+99 6.01234e+110 6.96942e+110
-5.00283e+102 -2.24418e+99 1.20247e+111 1.39767e+111
-1.00328e+103 -4.50056e+99 2.40493e+111 2.80292e+111
-2.01198e+103 -9.02553e+99 4.80987e+111 5.62099e+111
-4.03482e+103 -1.80999e+100 9.61974e+111 1.12723e+112
-8.09134e+103 -3.62974e+100 1.92395e+112 2.26052e+112
-1.62261e+104 -7.27902e+100 3.8479e+112 4.53315e+112
-3.2539e+104 -1.45971e+101 7.69579e+112 9.09055e+112
-6.52515e+104 -2.92723e+101 1.53916e+113 1.82296e+113
-1.3085e+105 -5.87008e+101 3.07832e+113 3.65561e+113
-2.62395e+105 -1.17714e+102 6.15663e+113 7.33062e+113
-5.26179e+105 -2.36053e+102 1.23133e+114 1.47e+114
-1.05514e+106 -4.73356e+102 2.46265e+114 2.94776e+114
-2.11583e+106 -9.49213e+102 4.92531e+114 5.91104e+114
-4.24276e+106 -1.90342e+103 9.85061e+114 1.18531e+115
-8.50775e+106 -3.81685e+103 1.97012e+115 2.37683e+115
-1.70599e+107 -7.6537e+103 3.94025e+115 4.76607e+115
-3.42088e+107 -1.53474e+104 7.88049e+115 9.55696e+115
-6.85953e+107 -3.07748e+104 1.5761e+116 1.91636e+116
-1.37546e+108 -6.17095e+104 3.1522e+116 3.84264e+116
-2.75803e+108 -1.23739e+105 6.30439e+116 7.70514e+116
-5.53029e+108 -2.48118e+105 1.26088e+117 1.545e+117
-1.1089e+109 -4.97516e+105 2.52176e+117 3.09794e+117
-2.22349e+109 -9.97592e+105 5.04351e+117 6.21177e+117
-4.45836e+109 -2.0003e+106 1.0087e+118 1.24553e+118
-8.93948e+109 -4.01085e+106 2.01741e+118 2.49742e+118
-1.79245e+110 -8.04217e+106 4.03481e+118 5.00755e+118
-3.594e+110 -1.61253e+107 8.06962e+118 1.00405e+119
-7.2062e+110 -3.23325e+107 1.61392e+119 2.01319e+119
-1.44488e+111 -6.48288e+107 3.22785e+119 4.03654e+119
-2.89704e+111 -1.29985e+108 6.4557e+119 8.09342e+119
-5.80865e+111 -2.60626e+108 1.29114e+120 1.62275e+120
-1.16464e+112 -5.22563e+108 2.58228e+120 3.25363e+120
-2.33511e+112 -1.04775e+109 5.16456e+120 6.52354e+120
-4.68187e+112 -2.10074e+109 1.03291e+121 1.30796e+121
-9.38704e+112 -4.21196e+109 2.06582e+121 2.62243e+121
-1.88207e+113 -8.44488e+109 4.13165e+121 5.25787e+121
-3.77346e+113 -1.69317e+110 8.26329e+121 1.05418e+122
-7.56556e+113 -3.39473e+110 1.65266e+122 2.11356e+122
-1.51684e+114 -6.80623e+110 3.30532e+122 4.23753e+122
-3.04114e+114 -1.3646e+111 6.61063e+122 8.49589e+122
-6.09718e+114 -2.73591e+111 1.32213e+123 1.70334e+123
-1.22242e+115 -5.48525e+111 2.64425e+123 3.41502e+123
-2.4508e+115 -1.09973e+112 5.28851e+123 6.84669e+123
-4.91354e+115 -2.20484e+112 1.0577e+124 1.37267e+124
-9.85093e+115 -4.42041e+112 2.1154e+124 2.752e+124
-1.97496e+116 -8.86229e+112 4.23081e+124 5.51733e+124
-3.95946e+116 -1.77675e+113 8.46161e+124 1.10613e+125
-7.93801e+116 -3.56209e+113 1.69232e+125 2.21759e+125
-1.59142e+117 -7.14137e+113 3.38464e+125 4.44585e+125
-3.19048e+117 -1.43171e+114 6.76929e+125 8.91302e+125
-6.39622e+117 -2.87029e+114 1.35386e+126 1.78687e+126
-1.2823e+118 -5.75432e+114 2.70772e+126 3.58227e+126
-2.57071e+118 -1.15361e+115 5.41543e+126 7.18159e+126
